Identifiant de la station;Nom de la station;Capacité de la station;Lattitude;Longitude;Coordonnées géographiques
129093478;Place de la Porte de Champerret;28;48.88561741628322;2.290781411279206;48.8856174163,2.29078141128
213687140;Molitor - Chardon-Lagache;34;48.84520880183234;2.2656840831041336;48.8452088018,2.2656840831
214019379;Quai de l'Aisne - Général Leclerc;27;48.895713;2.400571;48.895713,2.400571
82457375;Volontaire - Lecourbe;30;48.8435137879902;2.3065522313117985;48.843513788,2.30655223131
27414841;Square d'Anvers;32;48.882633484310816;2.344884406212207;48.8826334843,2.34488440621
213699913;Place de l'Édit de Nantes;30;48.88879;2.3785;48.88879,2.3785
933214552;Guynemer - Séverine;26;48.83091743371036;2.2790706530213356;48.8309174337,2.27907065302
27071684;Porte de Vincennes;33;48.846454;2.415514;48.846454,2.415514
501318622;Montreuil - Gonnet;24;48.85050056492107;2.389085628786445;48.8505005649,2.38908562879
653044270;Claude Bernard - Arbalète;17;48.83976676978202;2.347510904073715;48.8397667698,2.34751090407
1063035479;Parvis Robert Schuman - Roger Salengro;24;48.812657470558754;2.1921751275658607;48.8126574706,2.19217512757
214298601;Boyer-Barret - Raymond Losserand;23;48.83329880233322;2.3173383995890617;48.8332988023,2.31733839959
213686196;Lauriston - Copernic;19;48.86926;2.289918;48.86926,2.289918
419991048;Pont de Levallois-bécon;50;48.8984179;2.2791311;48.8984179,2.2791311
54000548;Quai Voltaire;32;48.85894298617901;2.331418204714572;48.8589429862,2.33141820471
977206088;Hôtel de Ville;30;48.946504;2.2496396;48.946504,2.2496396
653055049;Place du Cornillon - Stade de France;34;48.92540695835961;2.3644426837563515;48.9254069584,2.36444268376
82508970;Verdun - Adrien Damalix;26;48.8222334178559;2.4215328320860863;48.8222334179,2.42153283209
63297;Eglise d'Auteuil;21;48.84749841771691;2.26848387135299;48.8474984177,2.26848387135
1063404053;République - Danton;20;48.85249172181667;2.462034523487091;48.8524917218,2.46203452349
989753852;Square des Epinettes;20;48.89383909781389;2.325953990221024;48.8938390978,2.32595399022
129136818;Square du Carrefour de l'Insurrection;23;48.820864559770676;2.291113436222077;48.8208645598,2.29111343622
27369223;Maine - Antoine Bourdelle;17;48.84308531746595;2.320263946784738;48.8430853175,2.32026394678
1002059045;Pont Neuf - Rivoli;27;48.86008989261731;2.344057559967041;48.8600898926,2.34405755997
259977414;Palais des Sports;22;48.83346851742578;2.2858720645308495;48.8334685174,2.28587206453
213848056;Parvis Corentin Celton;55;48.82747252522725;2.2784319519996648;48.8274725252,2.278431952
1021553839;Faubourg Poissonniere - Delta;36;48.882555807626765;2.3497482016682625;48.8825558076,2.34974820167
1025995767;Hôtel de Ville;21;48.81381062840488;2.5096759200096135;48.8138106284,2.50967592001
54000466;Uzès - Montmartre;29;48.870790980240706;2.3431010171771054;48.8707909802,2.34310101718
1035816937;Poissonniers - Nord;28;48.892511213520656;2.3522228747606277;48.8925112135,2.35222287476
49772483;Damrémont - Caulaincourt;18;48.88714509078738;2.3325880989432335;48.8871450908,2.33258809894
35089539;Manin - Crimée;23;48.8831217743719;2.3863670602440834;48.8831217744,2.38636706024
76488849;Fernand Braudel - Vincent Auriol;36;48.83637852318147;2.3723404482007027;48.8363785232,2.3723404482
486833337;Bachaumont - Montmartre;33;48.86617395079137;2.3449775576591496;48.8661739508,2.34497755766
82573931;René Binet - Porte de Montmartre;37;48.89905109950848;2.3365534096956253;48.8990510995,2.3365534097
390075668;Stade Georges Carpentier;40;48.82048243838136;2.366832196712494;48.8204824384,2.36683219671
35147530;Pierre Levée - Fontaine Timbaud;23;48.86632723374305;2.3711163550615306;48.8663272337,2.37111635506
653122771;Marc Sangnier - Division Leclerc;24;48.78599652305309;2.329955510795116;48.7859965231,2.3299555108
36473;Cadet - La Fayette;19;48.87560163267239;2.343570403754711;48.8756016327,2.34357040375
653126035;Vanne - Saussaies;20;48.786404;2.338848;48.786404,2.338848
54000615;Buzenval - Avron;50;48.851617204998654;2.401513597307666;48.851617205,2.40151359731
559980654;George V - Christophe Colomb;24;48.8704294;2.3011638;48.8704294,2.3011638
109609241;Colmar - Victor Hugo;32;48.88652251096166;2.173960916697979;48.886522511,2.1739609167
213999554;Jean Jaurès - Ouvrières Pivéreuses;20;48.91042343752563;2.399576604366303;48.9104234375,2.39957660437
439750210;Italie - Jardin Joan Miro;26;48.81990914045756;2.3592948541045193;48.8199091405,2.3592948541
39151458;Goutte d'or - Barbès;20;48.88512432362698;2.349696233868599;48.8851243236,2.34969623387
1057335613;Quai du Président Roosevelt - Pont Aval;30;48.8343883676388;2.2656820714473724;48.8343883676,2.26568207145
653141822;Île de la Jatte;23;48.894036161302104;2.2666339203715324;48.8940361613,2.26663392037
100923502;Crozatier - Faubourg Saint-Antoine;29;48.8504400134045;2.37890136621104;48.8504400134,2.37890136621
1765749389;Karl Marx;16;48.78454361312415;2.3647296801209445;48.7845436131,2.36472968012
100933541;Vivaldi - Antoine-Julien Hénard;27;48.841923663276546;2.389728979467376;48.8419236633,2.38972897947
1015246367;Champs-Elysees - Bassano;25;48.87181180781605;2.3002389818429947;48.8718118078,2.30023898184
37504995;Jean Monnet - Iles;32;48.823393984057304;2.2497073194874866;48.8233939841,2.24970731949
82468690;Dutot - Place Alleray;56;48.83682609176588;2.307170109557766;48.8368260918,2.30717010956
54000564;Paradis - Hauteville;31;48.874999954666755;2.3522757401923404;48.8749999547,2.35227574019
54000555;Jean Mermoz - Champs-Elysées;33;48.86968985685174;2.310732454061508;48.8696898569,2.31073245406
201923447;Murat - Porte de Saint-Cloud;38;48.83750862621299;2.2577651962637906;48.8375086262,2.25776519626
35600927;Mairie du 16ème;35;48.863936848471994;2.2765953093767166;48.8639368485,2.27659530938
52518;Louis Lumière;22;48.86216198070008;2.41112578185621;48.8621619807,2.41112578186
15463487;Pergolèse - Marbeau;27;48.87356870686902;2.281512522529856;48.8735687069,2.28151252253
35317080;Emile Reynaud - Porte de la Villette;22;48.90098953630053;2.3887022584676743;48.9009895363,2.38870225847
653187900;Adolphe Lalyre - Armand Silvestre;40;48.904197;2.273395;48.904197,2.273395
1064000778;Gare d'Austerlitz - Pont Charles de Gaulle;55;48.842319830109304;2.3670300096273422;48.8423198301,2.36703000963
1074060095;Lally-Tollendal - Armand Carrel;28;48.88270066221072;2.374717555940151;48.8827006622,2.37471755594
471094898;Olivier de Serres - Leriche;25;48.83460221715206;2.2957482933998112;48.8346022172,2.2957482934
653180903;Paix - Verdun;35;48.900504;2.261173;48.900504,2.261173
101759167;Lecourbe - Convention;46;48.83923319241899;2.2915197908878326;48.8392331924,2.29151979089
27363389;Bercy - Traversiére;30;48.84619264257384;2.3703800886869435;48.8461926426,2.37038008869
66491382;Guy Môquet - Compoint;36;48.89213559044868;2.32321947813034;48.8921355904,2.32321947813
7234;Colonel Pierre Avia;29;48.8296843300915;2.275342586850291;48.8296843301,2.27534258685
54000631;Victor Hugo - Bineau;25;48.88758225888669;2.2783890366554265;48.8875822589,2.27838903666
27415333;Crimée - Ourcq;56;48.894104140316266;2.372946088467279;48.8941041403,2.37294608847
125881065;Metz - Marne;33;48.891163;2.3865705;48.891163,2.3865705
210567545;Raspail - Varenne;18;48.85314781654488;2.3263905197381973;48.8531478165,2.32639051974
13105968;Le Brix et Mesmin - Jourdan;21;48.82234096593411;2.327861653302471;48.8223409659,2.3278616533
653208733;Romainville - Vaillant-Couturier;38;48.86785;2.446748;48.86785,2.446748
85123644;Pyrénées - Ménilmontant;26;48.8693268535238;2.395084574818611;48.8693268535,2.39508457482
27414512;Caire - Dussoubs;40;48.86785342111862;2.349364310503006;48.8678534211,2.3493643105
576188379;Vigée-Lebrun - Anselme Payen;24;48.838683941628375;2.3110422492027287;48.8386839416,2.3110422492
128915891;Octave Gréard - Tour Eiffel;33;48.856502977695634;2.293178754328878;48.8565029777,2.29317875433
39296638;Berri - Haussmann;35;48.874746047357135;2.3082953318953514;48.8747460474,2.3082953319
314829539;Charles de Gaulle - Beauté;49;48.83649602312711;2.479562651149885;48.8364960231,2.47956265115
213684750;Grenelle - Violet;35;48.84993035512154;2.294612042605877;48.8499303551,2.29461204261
82387816;Bertie Albrecht - Hoche;32;48.87614039826388;2.301303138307601;48.8761403983,2.30130313831
301841024;Molière - République;30;48.81111581390707;2.3145738624448158;48.8111158139,2.31457386244
129144878;Paris - Emile Zola;30;48.854898095789295;2.4186685681343083;48.8548980958,2.41866856813
102338493;Larmeroux - Baudelaire;30;48.816939911291605;2.280989480484553;48.8169399113,2.28098948048
1062206433;Chemin Vert - Fraternité;20;48.877141208359035;2.4461565166711807;48.8771412084,2.44615651667
647826568;Saint-Germain - Thenard;30;48.850571;2.3471015;48.850571,2.3471015
129143598;Pierret - Madrid;28;48.882976576876565;2.260125767248034;48.8829765769,2.26012576725
213694069;Flandre - Alphonse Karr;26;48.89465;2.381868;48.89465,2.381868
205955605;Bienfaisance - Place de Narvik;36;48.87660163459077;2.3129771277308464;48.8766016346,2.31297712773
27269170;Quai aux Fleurs - Pont Saint-Louis;21;48.85291595620935;2.352195717394352;48.8529159562,2.35219571739
66491405;Charonne - Avron;27;48.85160266522164;2.398403047037931;48.8516026652,2.39840304704
27399735;Ernest Renan - Parc des Expositions;50;48.83089757010408;2.2853584215044975;48.8308975701,2.2853584215
85143075;Evariste Galois;30;48.87308753734472;2.4133380129933357;48.8730875373,2.41333801299
216039437;Lamennais - Washington;26;48.87352990026496;2.303444892168045;48.8735299003,2.30344489217
54000634;Bineau - Louise Michel;25;48.88666162206972;2.2843274474143986;48.8866616221,2.28432744741
419381597;Professeur René Leriche - Général Leclerc;50;48.90782845483013;2.307887971401215;48.9078284548,2.3078879714
221041655;Porte de Clignancourt;56;48.897488;2.343996;48.897488,2.343996
213690256;Place du Maréchal Juin - Péreire;46;48.885263;2.298286;48.885263,2.298286
88235134;Alésia - Suisses;47;48.831682520717614;2.3149869226003754;48.8316825207,2.3149869226
27364581;Parc de Choisy;25;48.828156251574946;2.358513532903332;48.8281562516,2.3585135329
1396728955;Bastille - Beaumarchais;23;48.85383346385182;2.3685702681541443;48.8538334639,2.36857026815
101751231;Saint-Amand - Labrouste;36;48.834097274832295;2.3087677359581;48.8340972748,2.30876773596
653066427;Franciade - Gabriel Péri;26;48.93261499331498;2.355954498052597;48.9326149933,2.35595449805
41610121;Censier - Jardin des Plantes;28;48.84107178161383;2.355475388467312;48.8410717816,2.35547538847
35106544;René Coty - Parc Montsouris;55;48.82479134498032;2.336124926805496;48.824791345,2.33612492681
269953055;Quai Marcel Boyer - Victor Hugo;29;48.82255636666729;2.392039597034455;48.8225563667,2.39203959703
285454061;Square de la rue Pixérécourt;15;48.8736824;2.3960278;48.8736824,2.3960278
213686471;Eylau - Trocadéro;24;48.863354122370744;2.2864209115505223;48.8633541224,2.28642091155
1062812659;Auguste Blanqui - Glacière;60;48.831151602964354;2.3438221961259837;48.831151603,2.34382219613
653135400;Paul Vaillant-Couturier - Gare RER;26;48.80108159069614;2.402097210288048;48.8010815907,2.40209721029
129135654;Victor Cresson - Telles de la Poterie;31;48.82269884297945;2.2686498274963633;48.822698843,2.2686498275
389788858;Emeriau - Beaugrenelle;74;48.84791249714942;2.2843059897422795;48.8479124971,2.28430598974
82499609;Convention - Lourmel;36;48.84205504165568;2.2859910875558853;48.8420550417,2.28599108756
335989765;Rond-Point de la Chapelle;50;48.895126609314104;2.359971106052399;48.8951266093,2.35997110605
54000600;Toqueville - Cardinet;33;48.88490187110713;2.3109393194317818;48.8849018711,2.31093931943
285001735;Vivienne - Montmartre;39;48.8713475973833;2.341458834707737;48.8713475974,2.34145883471
54000560;Geoffroy - Marie;20;48.873781940593325;2.344513876337893;48.8737819406,2.34451387634
1057366813;Hôtel de Ville;32;48.824363561288756;2.2131047397851944;48.8243635613,2.21310473979
41219552;Saint-Benoît - Jacob;23;48.85545136013941;2.3334722220897675;48.8554513601,2.33347222209
27414713;Landy - Heurtault;30;48.915096534520316;2.375951372087002;48.9150965345,2.37595137209
42907187;Richard Lenoir - Voltaire;25;48.86164273877979;2.3727491497993474;48.8616427388,2.3727491498
70903158;Raymond Poincaré - Place Victor Hugo;25;48.870306124369975;2.285074541420228;48.8703061244,2.28507454142
27415411;Frères Flavien - Porte des Lilas;23;48.8780992764359;2.41104629853209;48.8780992764,2.41104629853
653153519;Gare des Vallées;20;48.913179;2.257726;48.913179,2.257726
653040243;Archives - Pastourelle;28;48.8623615;2.3595041;48.8623615,2.3595041
6297;Victor Massé - Jean-Baptiste Pigalle;18;48.88110437240003;2.3366955667734146;48.8811043724,2.33669556677
129080400;Belles Feuilles - Place de Mexico;23;48.86580474647378;2.282920628786087;48.8658047465,2.28292062879
653106960;Gare RER - Maurice Grandcoing;37;48.813881;2.392429;48.813881,2.392429
125370566;Manin - Secrétan;20;48.8791665;2.3787959;48.8791665,2.3787959
37995;Dom-Pérignon - Gravelle;50;48.82548157443457;2.4098803102970128;48.8254815744,2.4098803103
34836174;Place Charles Digeon;32;48.84354203133597;2.418427169322968;48.8435420313,2.41842716932
653114443;Place Eustache Deschamps;20;48.793855;2.336637;48.793855,2.336637
102748267;Montreuil - République;25;48.85026349463687;2.4345204234123234;48.8502634946,2.43452042341
653121023;Fief - République;25;48.83170888166024;2.255771979689598;48.8317088817,2.25577197969
125542925;Louis Blanc - Aqueduc;37;48.88203018259946;2.3635615780949593;48.8820301826,2.36356157809
66491369;Montparnasse -  Square Ozanam;49;48.84331056782166;2.326524294912815;48.8433105678,2.32652429491
42588096;Bobillot - Moulin des Prés;28;48.828657346203094;2.353020646316964;48.8286573462,2.35302064632
36255;Toudouze - Clauzel;21;48.87929591733507;2.3373600840568547;48.8792959173,2.33736008406
37874517;Saint-Sulpice;21;48.85165383178419;2.3308077827095985;48.8516538318,2.33080778271
653132534;Louis Lejeune - Barbès;25;48.81807418981508;2.3267009854316716;48.8180741898,2.32670098543
210580039;Tour d'Auvergne - Rodier;17;48.879161;2.343698;48.879161,2.343698
35149611;Liard - Amiral Mouchez;14;48.8214169;2.342167;48.8214169,2.342167
230873471;Octave Feuillet - Albéric Magnard;21;48.86106902949534;2.2730283066630363;48.8610690295,2.27302830666
35642049;Jemmapes - Ecluses Saint-Martin;15;48.87748519186726;2.3660067468881607;48.8774851919,2.36600674689
261987383;Place Du Général De Gaulle;26;48.8687591;2.4329931;48.8687591,2.4329931
66491385;Fontenay - Libération;25;48.84780306364685;2.445141971111298;48.8478030636,2.44514197111
66491389;Place de la Reine Astrid;58;48.86492098253841;2.302549182385926;48.8649209825,2.30254918239
594942659;Gare du Nord - Denain;20;48.879595787608096;2.3544725775718693;48.8795957876,2.35447257757
624177860;Route de la Muette - Porte de Neuilly;50;48.8798926;2.2587671;48.8798926,2.2587671
41498023;Oberkampf - République;24;48.8654533;2.3760261;48.8654533,2.3760261
15462236;Galilée - Kléber;33;48.86741186571367;2.290781380114821;48.8674118657,2.29078138011
39799329;Faubourg Montmartre - La Fayette;35;48.87525454905335;2.340853661298752;48.8752545491,2.3408536613
27362896;Beffroy;26;48.886591074487995;2.261394560337067;48.8865910745,2.26139456034
210746090;Grand Prieuré - Crussol;49;48.86466062793517;2.369226553182906;48.8646606279,2.36922655318
652120758;Place de la Porte de Châtillon;59;48.8242469;2.3186306;48.8242469,2.3186306
323486248;Montgallet - Reuilly;16;48.844291;2.3896481;48.844291,2.3896481
478952881;Boulets - Voltaire;24;48.85218705621031;2.389030158519745;48.8521870562,2.38903015852
129152818;Place de la Fraternité;22;48.85716405838368;2.422847449779511;48.8571640584,2.42284744978
102319838;Quai de la Loire - Jean Jaurès;16;48.88339733854529;2.371074522980134;48.8833973385,2.37107452298
652192395;Route de Sèvres - Porte de Bagatelle;66;48.87525984132485;2.249415814876557;48.8752598413,2.24941581488
49403716;Commandant Rivière;27;48.872933;2.309796;48.872933,2.309796
49807107;Flandrin - Henri Martin;18;48.8643275;2.2724174;48.8643275,2.2724174
129059516;Picpus - Louis Braille;44;48.839988788911874;2.400525668552064;48.8399887889,2.40052566855
27415179;Sarrette - Général Leclerc;22;48.82503085292528;2.326412869398186;48.8250308529,2.3264128694
82550925;Place des Marseillais;37;48.82663907252554;2.4059280753135686;48.8266390725,2.40592807531
653048150;Jussieu - Guy de la Brosse;40;48.845665;2.355653;48.845665,2.355653
54000582;Edgar Quinet - Gaité;27;48.84116092896631;2.32459545135498;48.841160929,2.32459545135
129077035;Emeriau - Place de Brazzaville;51;48.850785261674964;2.2871585190296173;48.8507852617,2.28715851903
434419150;Bara - Henri Farman;36;48.833218027457846;2.2677567601203923;48.8332180275,2.26775676012
210754072;Place Jean Delay;35;48.823316;2.354336;48.823316,2.354336
43165673;Belfort - Voltaire;39;48.8563358;2.3829901;48.8563358,2.3829901
27363323;Laffitte - Italiens;33;48.871815737396304;2.337201547845077;48.8718157374,2.33720154785
39599631;François Ponsard - La Muette;23;48.8583666;2.2744515;48.8583666,2.2744515
54000572;Diderot - Pierre Bourdan;21;48.84764862079675;2.3902582749724393;48.8476486208,2.39025827497
100855693;Sabot - Rennes;26;48.852575112948415;2.331552766263485;48.8525751129,2.33155276626
52329;Chernoviz - Raynouard;37;48.8569864146289;2.282173218142987;48.8569864146,2.28217321814
335780498;Greneta - Sebastopol;30;48.86524233322809;2.3516669869422917;48.8652423332,2.35166698694
15401095;Versailles - Claude Terrasse;46;48.84021933807409;2.263834191152959;48.8402193381,2.26383419115
349750111;Bleue - Trévise;30;48.87578906564573;2.347289621829987;48.8757890656,2.34728962183
267976590;François Truffaut - Saint Emilion;66;48.83372354344807;2.386601903271428;48.8337235434,2.38660190327
27362949;Louis Blanc - Jemmapes;31;48.879330755297346;2.368448562920093;48.8793307553,2.36844856292
54000553;Marignan - Champs-Elysées;35;48.869495661232406;2.306613813900307;48.8694956612,2.3066138139
214109662;Hôtel de ville de Fontenay-sous-Bois;20;48.84949749106274;2.4750164151191716;48.8494974911,2.47501641512
292871105;Botzaris - Crimée;21;48.87959698690176;2.3887913337477067;48.8795969869,2.38879133375
653129435;Neuilly - Petit;16;48.899288035838254;2.2966924309730534;48.8992880358,2.29669243097
422639331;Mairie de Neuilly sur Seine;31;48.88494728765838;2.2677031159400944;48.8849472877,2.26770311594
42541542;Gare Montparnasse - Edgar Quinet;33;48.841487851078895;2.3233232282800524;48.8414878511,2.32332322828
653131074;Vanne - Général de Gaulle;25;48.815007;2.328318;48.815007,2.328318
129101773;Caulaincourt - Place Constantin Pecqueur;44;48.8896779050281;2.33817871442611;48.889677905,2.33817871443
1057203651;Stade de France;44;48.919141953558054;2.362065576016903;48.9191419536,2.36206557602
235197110;Place de la Gare;46;48.80253358011283;2.4275037646293645;48.8025335801,2.42750376463
214097180;Paul Doumer - Stalingrad;24;48.806518992198676;2.3368880152702336;48.8065189922,2.33688801527
49117995;Condorcet - Turgot;20;48.87985155789093;2.345232367515564;48.8798515579,2.34523236752
15411223;Dareau - Broussais;24;48.8307758;2.3361804;48.8307758,2.3361804
82339935;Porte de la Muette;36;48.86302317841182;2.2687188170157406;48.8630231784,2.26871881702
43247738;Ruisseau - Ordener;35;48.89299462568024;2.340144887566567;48.8929946257,2.34014488757
75525462;Plantes - Moulin Vert;45;48.83005755305626;2.3232302069664006;48.8300575531,2.32323020697
80298493;Mairie du Kremlin-Bicêtre;25;48.81191981537702;2.3570189997553825;48.8119198154,2.35701899976
653097126;Place Paul Delouvrier;26;48.89202581275037;2.385159395635128;48.8920258128,2.38515939564
120564786;Filles Saint-Thomas - Place de la Bourse;58;48.86889989085307;2.3397543845203477;48.8688998909,2.33975438452
653155159;Marx Dormoy - Château Sainte-Barbe;22;48.79058251181774;2.2983071208000188;48.7905825118,2.2983071208
653165196;Les Blagis;27;48.785205;2.302526;48.785205,2.302526
54000536;Saint-Fiacre - Poissonière;35;48.87082891155797;2.3459213599562645;48.8708289116,2.34592135996
39565873;Jouffroy d'Abbans - Malesherbes;27;48.8850134;2.3070717;48.8850134,2.3070717
75352635;Place de la vache noire;25;48.81040517059777;2.327060401439667;48.8104051706,2.32706040144
54000552;Rome - Provence;30;48.874230055580306;2.325570111724113;48.8742300556,2.32557011172
11580442;Geoffroy-Saint-Hilaire - Saint-Marcel;17;48.83907826424974;2.356877340669728;48.8390782642,2.35687734067
99950133;André Mazet - Saint-André des Arts;55;48.85375581057431;2.3390958085656166;48.8537558106,2.33909580857
599135701;Ramponeau - Belleville;44;48.871031137596006;2.3790568521139748;48.8710311376,2.37905685211
54000612;Cambrai - Benjamin Constant;43;48.89594736851349;2.381133802246315;48.8959473685,2.38113380225
2254322638;Verdun - Pierre et Marie Curie;0;48.812909;2.370697;48.812909,2.370697
128887067;Ségur - d'Estrées;19;48.85141997898257;2.3097044974565506;48.851419979,2.30970449746
72765603;Boulangers - Cardinal Lemoine;20;48.8462904;2.3521495;48.8462904,2.3521495
37815993;Mutualité;37;48.8482255727241;2.350287325680256;48.8482255727,2.35028732568
27414601;Saint-François-Xavier;42;48.851544847689894;2.3146149516105656;48.8515448477,2.31461495161
596872103;Lucie Aubrac - Fort;30;48.818144834008976;2.271184623241425;48.818144834,2.27118462324
213679512;Sibelle - Alésia;25;48.826701758539215;2.3384983465075493;48.8267017585,2.33849834651
85147829;Hôtel de Ville;26;48.83495885166784;2.2416803240776066;48.8349588517,2.24168032408
631773910;Carnot - Pâquerettes;26;48.79592939432515;2.4261841177940373;48.7959293943,2.42618411779
213680917;Abbé Carton - Plantes;25;48.827673823165846;2.320918142795563;48.8276738232,2.3209181428
390212609;Théophile Gautier - François Millet;30;48.85034821320644;2.273029983043671;48.8503482132,2.27302998304
129121741;Belleville - Couronnes;50;48.86883108287741;2.380986213684082;48.8688310829,2.38098621368
567884788;Vincent Auriol - Louise Weiss;22;48.83400193550147;2.370388805866242;48.8340019355,2.37038880587
54000597;Bayen - Pereire;22;48.881804409079656;2.2921088710427284;48.8818044091,2.29210887104
571923059;Bordier - Félix Faure;48;48.90390751882016;2.3830059170722966;48.9039075188,2.38300591707
394404659;Gare Saint-Lazare - Cour du Havre;46;48.87567440085132;2.3265598341822624;48.8756744009,2.32655983418
54000595;Navier - Epinettes;36;48.89587780769155;2.3226776719093327;48.8958778077,2.32267767191
437597018;Invalides - Duroc;29;48.8477924732952;2.3161920905113225;48.8477924733,2.31619209051
129114993;Belleville - Porte des Lilas;32;48.87660391892763;2.404769691129476;48.8766039189,2.40476969113
82328045;Victoria - Place du Chatelet;22;48.85799259152685;2.3469167947769165;48.8579925915,2.34691679478
255207155;Lassus - Delouvain;20;48.87550448459959;2.3890327325518528;48.8755044846,2.38903273255
29327;Stade Auguste Delaune;21;48.80896378683884;2.4345204234123234;48.8089637868,2.43452042341
653127524;Gustave Eiffel - Parc des Impressionnistes;30;48.90390619651018;2.2946908324956894;48.9039061965,2.2946908325
66491408;Calmette;32;48.88104925098552;2.424993216991425;48.881049251,2.42499321699
100902274;Roquépine - Malesherbes;37;48.87345073390807;2.320404499769211;48.8734507339,2.32040449977
27415215;Romain Rolland;25;48.820215229662765;2.3234144234418346;48.8202152297,2.32341442344
129161858;République - Henri Barbusse;32;48.90661553626751;2.389432489871979;48.9066155363,2.38943248987
653035822;Jeûneurs - Mulhouse;28;48.868997;2.346925;48.868997,2.346925
66491368;Sorbonne - Ecoles;50;48.84968656619092;2.3434996604919434;48.8496865662,2.34349966049
1056986761;Terroirs de France - Lheureux;55;48.83212027074841;2.388618104159832;48.8321202707,2.38861810416
284711589;Beaumarchais - Pas de la Mule;18;48.855580507049055;2.368433367343057;48.855580507,2.36843336734
1056995858;Gergovie - Vercingétorix;29;48.83453413883994;2.313154547426182;48.8345341388,2.31315454743
52456;Pré Saint-Gervais - Lilas;28;48.87787062698808;2.39590734243393;48.877870627,2.39590734243
27415123;Boussingault - Tolbiac;28;48.82603516605852;2.342176808004326;48.8260351661,2.342176808
404947652;Place Fernand Forest;33;48.849269143835926;2.2818631678819656;48.8492691438,2.28186316788
1057179405;Résistance - Hoche;30;48.864273423741956;2.435784414410591;48.8642734237,2.43578441441
653080383;Bruneseau - Quai d'Ivry;48;48.82494563758295;2.388566136360169;48.8249456376,2.38856613636
303452950;Hôtel de Ville de Fontenay-aux-Roses;34;48.790844603480856;2.2871455930319455;48.7908446035,2.28714559303
135806005;Mairie de Romainville;17;48.885109;2.435679;48.885109,2.435679
1057302263;Place Nationale - Château-des-Rentiers;18;48.829566;2.365053;48.829566,2.365053
1062238429;Place de l'Europe;17;48.82529858840266;2.3945679143071175;48.8252985884,2.39456791431
13191324;Assas - Luxembourg;33;48.84373446877937;2.333428381875887;48.8437344688,2.33342838188
27415150;Bobillot - Paulin Mery;23;48.829899841747384;2.3543356766748507;48.8298998417,2.35433567667
391845823;Candale - Mehul;25;48.8893935006175;2.414379715919495;48.8893935006,2.41437971592
312870435;Dunkerque - Trudaine;16;48.88215166773376;2.3463253676891327;48.8821516677,2.34632536769
100967498;Stalingrad - Rigollots;41;48.84997403844251;2.45557576417923;48.8499740384,2.45557576418
58311330;Place des Droits de l'Enfant;24;48.8274804;2.3319217;48.8274804,2.3319217
1057373549;Gare RER les Grésillons;22;48.919898633572764;2.31458459136273;48.9198986336,2.31458459136
1062797394;Place de la Madeleine - Royale;25;48.86922805264812;2.3244211077690125;48.8692280526,2.32442110777
82574198;Mairie d'Issy les Moulineaux;41;48.8237677924683;2.27231115102768;48.8237677925,2.27231115103
653092274;Porte de Pantin;33;48.889199725577164;2.3950181901454926;48.8891997256,2.39501819015
15153595;Nationale - Vincent Auriol;33;48.83252708397293;2.362354410392119;48.832527084,2.36235441039
1074142878;Hôtel de Ville;0;48.809375;2.188713;48.809375,2.188713
442739463;Place de la République - Temple;18;48.86721120185892;2.363546437054538;48.8672112019,2.36354643705
1063984816;Gare du Nord - La Chapelle;18;48.884178287285735;2.3561057075858116;48.8841782873,2.35610570759
128878135;Village Saint-Paul;28;48.852639866624806;2.3607301712036137;48.8526398666,2.3607301712
1063044618;Bas - Gabriel Péri;30;48.91585580539625;2.2948095202445984;48.9158558054,2.29480952024
128834707;Jean-Jacques Rousseau - Deux Ecus;22;48.86297805972131;2.3414635285735126;48.8629780597,2.34146352857
653110858;Silly - Louis Blériot;23;48.83219045374266;2.2340199351310734;48.8321904537,2.23401993513
82429586;Duméril - Jeanne d'Arc;41;48.83815160808658;2.357108449556404;48.8381516081,2.35710844956
54000589;Cambronne - Mademoiselle;67;48.843277330035214;2.30230766886348;48.84327733,2.30230766886
74692052;Francoeur - Caulaincourt;34;48.8899944409612;2.342529706656933;48.889994441,2.34252970666
66896925;Evangile - Aubervilliers;21;48.89503954187076;2.3687969148159027;48.8950395419,2.36879691482
80077998;Lorraine - Jean Jaurès;19;48.8863865;2.3825772;48.8863865,2.3825772
54000568;Philippe-Auguste;48;48.851853488264595;2.393294535577297;48.8518534883,2.39329453558
213682736;Morillons - Dantzig;52;48.83310149953933;2.299380004405976;48.8331014995,2.29938000441
214114469;Gare de Nogent-le-Perreux;32;48.83842553348809;2.493693307042122;48.8384255335,2.49369330704
66491397;Gare de Lyon - Place Louis Armand;60;48.8455150897939;2.3726498446286;48.8455150898,2.37264984463
129011497;Rochechouart lamartine;24;48.876719895109;2.344393021853951;48.8767198951,2.34439302185
101763163;Desaix - Edgar Faure;12;48.852804604940296;2.293077029857222;48.8528046049,2.29307702986
102309973;Cimetière de Montmartre;43;48.886472466141925;2.3328901827335358;48.8864724661,2.33289018273
532054446;Richard Lenoir - Republique;58;48.8667175;2.3692541;48.8667175,2.3692541
52393;Grands Moulins de Pantin;50;48.89738369720229;2.3959985375404362;48.8973836972,2.39599853754
81081358;Pajol - Place Herbert;39;48.8927825;2.3635598;48.8927825,2.3635598
54000625;Repos - Cimetière du Père Lachaise;33;48.859358523592554;2.389613136684456;48.8593585236,2.38961313668
